Gene	EnsID	Chromosome	Start	End	band	strand
21027	NRXN1	ENSG00000179915	2	49918505	51032561	p16.3	-1
1349	MIR8485	ENSG00000216191	2	50696172	50696262	p16.3	-1
10639	KNOP1P3	ENSG00000224344	2	51511058	51511483	p16.3	1
10716	CRYGGP	ENSG00000223710	2	51775258	51775402	p16.3	-1
10633	ZNF863P	ENSG00000236538	2	52071355	52077197	p16.3	1
32070	FTH1P6	ENSG00000233083	2	52629743	52630078	p16.2	1
5938	MIR4431	ENSG00000264975	2	52702522	52702615	p16.2	-1
10457	GPR75-ASB3	ENSG00000115239	2	53532672	53787610	p16.2	-1
1905	RNU6-997P	ENSG00000207456	2	53570374	53570480	p16.2	-1
11681	GPR75-ASB3	ENSG00000270898	2	53670293	53860160	p16.2	-1
10389	CHAC2	ENSG00000143942	2	53767792	53775196	p16.2	1
8154	ERLEC1	ENSG00000068912	2	53787044	53818819	p16.2	1
2289	MIR3682	ENSG00000265452	2	53849122	53849205	p16.2	-1
10382	GPR75	ENSG00000119737	2	53852913	53859989	p16.2	-1
17457	PSME4	ENSG00000068878	2	53864067	53970840	p16.2	-1
16926	ACYP2	ENSG00000170634	2	53970838	54305300	p16.2	1
21110	HMGB1P31	ENSG00000233266	2	54051334	54051760	p16.2	1
4777	RNU7-172P	ENSG00000252934	2	54166944	54167007	p16.2	-1
17361	TSPYL6	ENSG00000178021	2	54253184	54256272	p16.2	-1
27089	C2orf73	ENSG00000177994	2	54330034	54383742	p16.2	1
19345	SPTBN1	ENSG00000115306	2	54456285	54671445	p16.2	1
25271	RPL23AP32	ENSG00000237887	2	54529343	54529801	p16.2	1
32736	EML6	ENSG00000214595	2	54723499	54972025	p16.1	1
1476	RNU7-81P	ENSG00000252507	2	54850289	54850352	p16.1	1
17505	RTN4	ENSG00000115310	2	54972187	55112621	p16.1	-1
711	RNU6-433P	ENSG00000200086	2	55014418	55014521	p16.1	-1
21085	CLHC1	ENSG00000162994	2	55174791	55232563	p16.1	-1
28260	RPS27A	ENSG00000143947	2	55231903	55235853	p16.1	1
14295	MTIF2	ENSG00000085760	2	55236595	55269347	p16.1	-1
6766	PRORSD1P	ENSG00000162997	2	55282319	55284522	p16.1	1
7621	CCDC88A	ENSG00000115355	2	55287842	55419921	p16.1	-1
32134	BTF3P5	ENSG00000233594	2	55435156	55435622	p16.1	-1
4322	RNU6-775P	ENSG00000238619	2	55451004	55451099	p16.1	-1
580	RNU6-221P	ENSG00000238493	2	55456106	55456204	p16.1	-1
5986	RNU6-634P	ENSG00000239189	2	55499950	55500055	p16.1	1
34027	CFAP36	ENSG00000163001	2	55519604	55545879	p16.1	1
31157	SMEK2	ENSG00000275052	2	55547292	55618880	p16.1	-1
26505	PNPT1	ENSG00000138035	2	55634265	55693910	p16.1	-1
16615	EFEMP1	ENSG00000115380	2	55865967	55924139	p16.1	-1
4769	RN7SKP208	ENSG00000202344	2	55951654	55952014	p16.1	-1
24126	MIR217HG	ENSG00000226702	2	55963191	56047326	p16.1	-1
2827	MIR217	ENSG00000207548	2	55982952	55983063	p16.1	-1
1381	MIR216A	ENSG00000207798	2	55988950	55989059	p16.1	-1
1056	MIR216B	ENSG00000211520	2	56000714	56000795	p16.1	-1
24107	CCDC85A	ENSG00000055813	2	56184123	56386173	p16.1	1
5500	RNA5SP93	ENSG00000199395	2	56235217	56235330	p16.1	-1
6853	ACTG1P22	ENSG00000271615	2	57755428	57766052	p16.1	1
21201	VRK2	ENSG00000028116	2	57907651	58159920	p16.1	1
17913	FANCL	ENSG00000115392	2	58159243	58241372	p16.1	-1
16870	EIF3FP3	ENSG00000233426	2	58251440	58252525	p16.1	1
14098	LINC01122	ENSG00000233723	2	58427799	59063766	p16.1	1
782	RNU6-508P	ENSG00000200101	2	59647621	59647723	p16.1	1
5406	RNA5SP94	ENSG00000252726	2	59694762	59694869	p16.1	1
5937	RNU1-32P	ENSG00000200807	2	60384605	60384763	p16.1	1
2700	MIR4432	ENSG00000266078	2	60387362	60387445	p16.1	-1
22368	BCL11A	ENSG00000119866	2	60451167	60553567	p16.1	-1
726	RN7SL361P	ENSG00000242158	2	60640705	60641002	p16.1	1
5272	RNU6-612P	ENSG00000252718	2	60719640	60719741	p16.1	1
16244	ATP1B3P1	ENSG00000271707	2	60734895	60735715	p16.1	-1
19841	PAPOLG	ENSG00000115421	2	60756230	60802085	p16.1	1
9463	LINC01185	ENSG00000228414	2	60825132	60881314	p16.1	-1
3059	RN7SL632P	ENSG00000241524	2	60831664	60831929	p16.1	-1
9491	RPL21P33	ENSG00000237024	2	60852260	60852743	p16.1	1
30265	REL	ENSG00000162924	2	60881521	60931610	p16.1	1
5713	RNU4-51P	ENSG00000201076	2	60911303	60911442	p16.1	1
17051	NONOP2	ENSG00000237522	2	60936819	60938049	p16.1	-1
21864	PUS10	ENSG00000162927	2	60940222	61018259	p15	-1
5281	RNA5SP95	ENSG00000222251	2	60998752	60998888	p16.1	1
23549	PEX13	ENSG00000162928	2	61017225	61051990	p15	1
29880	KIAA1841	ENSG00000162929	2	61065871	61138034	p15	1
31054	C2orf74	ENSG00000237651	2	61145068	61164829	p15	1
34215	AHSA2	ENSG00000173209	2	61177418	61191203	p15	1
5725	USP34	ENSG00000115464	2	61187463	61470769	p15	-1
2757	SNORA70B	ENSG00000206937	2	61417244	61417378	p15	-1
31518	XPO1	ENSG00000082898	2	61477849	61538626	p15	-1
371	RNU6-1145P	ENSG00000206973	2	61605616	61605722	p15	1
24222	RPS24P7	ENSG00000227361	2	61803143	61803388	p15	1
210	FAM161A	ENSG00000170264	2	61824854	61854143	p15	-1
33765	CCT4	ENSG00000115484	2	61868089	61888804	p15	-1
33829	COMMD1	ENSG00000173163	2	61888724	62147247	p15	1
23884	B3GNT2	ENSG00000170340	2	62196113	62224731	p15	1
614	MIR5192	ENSG00000266097	2	62205826	62205917	p15	1
515	RN7SL51P	ENSG00000239958	2	62262387	62262671	p15	-1
3126	RN7SL18P	ENSG00000241625	2	62491178	62491468	p15	1
24942	TMEM17	ENSG00000186889	2	62500221	62511894	p15	-1
33876	PSAT1P2	ENSG00000232144	2	62552463	62553434	p15	-1
10646	RSL24D1P2	ENSG00000230595	2	62561058	62561423	p15	-1
32802	EHBP1	ENSG00000115504	2	62673851	63046487	p15	1
19173	OTX1	ENSG00000115507	2	63050057	63057836	p15	1
13187	DBIL5P2	ENSG00000242412	2	63117851	63119542	p15	-1
18604	WDPCP	ENSG00000143951	2	63121383	63827843	p15	-1
16820	MDH1	ENSG00000014641	2	63588609	63607197	p15	1
18540	RPS4XP5	ENSG00000229920	2	63642455	63644038	p15	-1
18579	HNRNPA1P66	ENSG00000229221	2	63751697	63752630	p15	-1
14016	UGP2	ENSG00000169764	2	63840940	63891562	p15	1
26961	VPS54	ENSG00000143952	2	63892146	64019072	p14	-1
32489	PELI1	ENSG00000197329	2	64092652	64144454	p14	-1
32507	LINC00309	ENSG00000230923	2	64185078	64205485	p14	-1
4736	MIR4433B	ENSG00000264297	2	64340747	64340848	p14	-1
30972	RPL23AP37	ENSG00000236148	2	64347193	64347741	p14	-1
31031	LGALSL	ENSG00000119862	2	64453969	64461381	p14	1
20463	AFTPH	ENSG00000119844	2	64524305	64593005	p14	1
1209	RNU6-100P	ENSG00000252414	2	64578892	64578997	p14	1
32847	SERTAD2	ENSG00000179833	2	64631621	64751005	p14	-1
1966	RN7SL341P	ENSG00000275588	2	64817378	64817675	p14	1
4118	RN7SL211P	ENSG00000244534	2	64906863	64907138	p14	-1
24317	SLC1A4	ENSG00000115902	2	64988477	65023865	p14	1
2862	RNU6-548P	ENSG00000252892	2	64994746	64994860	p14	1
12341	CEP68	ENSG00000011523	2	65056366	65087004	p14	1
12228	RAB1A	ENSG00000138069	2	65070701	65130106	p14	-1
31812	ACTR2	ENSG00000138071	2	65227753	65271253	p14	1
14731	SPRED2	ENSG00000198369	2	65310851	65432637	p14	-1
5660	RN7SL635P	ENSG00000243029	2	65545401	65545696	p14	-1
4683	VTRNA2-2P	ENSG00000251900	2	65555432	65555534	p14	-1
26588	KRT18P33	ENSG00000214533	2	65666695	65667737	p14	1
4108	MIR4778	ENSG00000264525	2	66358249	66358328	p14	-1
9253	MEIS1-AS3	ENSG00000226819	2	66426735	66433470	p14	-1
9634	MEIS1	ENSG00000143995	2	66433452	66573869	p14	1
9276	MEIS1-AS2	ENSG00000230749	2	66439088	66441836	p14	-1
13170	ETAA1	ENSG00000143971	2	67397319	67410545	p14	1
11458	C1D	ENSG00000197223	2	68041130	68110948	p14	-1
28843	WDR92	ENSG00000243667	2	68122936	68157560	p14	-1
28638	PNO1	ENSG00000115946	2	68157844	68176238	p14	1
28217	PPP3R1	ENSG00000221823	2	68178857	68256237	p14	-1
19090	CNRIP1	ENSG00000119865	2	68284171	68320051	p14	-1
27498	PLEK	ENSG00000115956	2	68365173	68397453	p14	1
23094	FBXO48	ENSG00000204923	2	68459419	68467258	p13.3	-1
8815	APLF	ENSG00000169621	2	68467561	68655862	p13.3	1
11788	PROKR1	ENSG00000169618	2	68643589	68658247	p13.3	1
33515	ARHGAP25	ENSG00000163219	2	68679601	68826833	p13.3	1
26940	BMP10	ENSG00000163217	2	68865481	68871517	p13.3	-1
30182	GKN2	ENSG00000183607	2	68945232	68952970	p13.3	-1
12392	GKN1	ENSG00000169605	2	68974573	68980974	p13.3	1
32765	ANTXR1	ENSG00000169604	2	69013178	69249327	p13.3	1
3304	MIR3126	ENSG00000266649	2	69103682	69103755	p13.3	1
1466	RNA5SP96	ENSG00000251850	2	69181897	69182003	p13.3	-1
662	RNU6-1216P	ENSG00000199460	2	69182877	69182983	p13.3	1
25661	GFPT1	ENSG00000198380	2	69319769	69387254	p13.3	-1
24040	NFU1	ENSG00000169599	2	69395750	69437628	p13.3	-1
10808	AAK1	ENSG00000115977	2	69457997	69674349	p13.3	-1
1732	RN7SL604P	ENSG00000244236	2	69516751	69517046	p13.3	1
1327	SNORA36C	ENSG00000207016	2	69520043	69520174	p13.3	-1
10725	B3GALNT1P1	ENSG00000229948	2	69597353	69598951	p13.3	1
9226	ANXA4	ENSG00000196975	2	69644425	69826464	p13.3	1
11948	GMCL1	ENSG00000087338	2	69829642	69881396	p13.3	1
11199	SNRNP27	ENSG00000124380	2	69893560	69905575	p13.3	1
10772	MXD1	ENSG00000059728	2	69897688	69942945	p13.3	1
34196	ASPRV1	ENSG00000244617	2	69960089	69962265	p13.3	-1
21372	PCBP1-AS1	ENSG00000179818	2	69962263	70103220	p13.3	-1
5985	RN7SL470P	ENSG00000263669	2	70075014	70075272	p13.3	-1
34197	PCBP1	ENSG00000169564	2	70087454	70089203	p13.3	1
31960	C2orf42	ENSG00000115998	2	70149880	70248615	p13.3	-1
30992	TIA1	ENSG00000116001	2	70209444	70248660	p13.3	-1
452	MIR1285-2	ENSG00000221238	2	70252918	70253005	p13.3	-1
10687	PCYOX1	ENSG00000116005	2	70257386	70281191	p13.3	1
27418	SNRPG	ENSG00000143977	2	70281362	70293771	p13.3	-1
14638	FAM136A	ENSG00000035141	2	70295975	70302090	p13.3	-1
5865	BRD7P6	ENSG00000235289	2	70353010	70355915	p13.3	1
2702	TGFA	ENSG00000163235	2	70447280	70554193	p13.3	-1
2557	TGFA-IT1	ENSG00000224606	2	70467385	70468495	p13.3	-1
33266	ADD2	ENSG00000075340	2	70607618	70768225	p13.3	-1
31827	FIGLA	ENSG00000183733	2	70777310	70790643	p13.3	-1
32242	HMGN2P21	ENSG00000228034	2	70803157	70803426	p13.3	1
32561	CLEC4F	ENSG00000152672	2	70808643	70820600	p13.3	-1
6745	CD207	ENSG00000116031	2	70830214	70835822	p13.3	-1
7386	LINC01143	ENSG00000237751	2	70887871	70889959	p13.3	1
8728	VAX2	ENSG00000116035	2	70900590	70933446	p13.3	1
25011	ATP6V1B1	ENSG00000116039	2	70935882	70965406	p13.3	1
26700	ATP6V1B1-AS1	ENSG00000239322	2	70941817	70948610	p13.3	-1
27300	TCEB1P21	ENSG00000226186	2	70955899	70956234	p13.3	-1
621	RN7SL160P	ENSG00000241159	2	70965584	70965867	p13.3	1
26558	ANKRD53	ENSG00000144031	2	70978380	70985499	p13.3	1
27313	TEX261	ENSG00000144043	2	70985938	70994945	p13.3	-1
27301	OR7E91P	ENSG00000205847	2	71029028	71029893	p13.3	1
27223	OR7E46P	ENSG00000234485	2	71037685	71038703	p13.3	1
26803	OR7E62P	ENSG00000234896	2	71055527	71056003	p13.3	1
23644	NAGK	ENSG00000124357	2	71064344	71079805	p13.3	1
28411	MCEE	ENSG00000124370	2	71109684	71130239	p13.3	-1
33908	MPHOSPH10	ENSG00000124383	2	71130314	71150101	p13.3	1
11635	PAIP2B	ENSG00000124374	2	71182739	71227083	p13.3	-1
17811	ZNF638	ENSG00000075292	2	71276561	71435069	p13.3	1
17771	ZNF638-IT1	ENSG00000281195	2	71373938	71376320	p13.2	1
2593	RNU6-105P	ENSG00000200779	2	71379755	71379858	p13.2	-1
31866	DYSF	ENSG00000135636	2	71453722	71686768	p13.2	1
17540	RPS20P10	ENSG00000233971	2	71984182	71984434	p13.2	-1
20427	CYP26B1	ENSG00000003137	2	72129238	72148038	p13.2	-1
8032	EXOC6B	ENSG00000144036	2	72175984	72826041	p13.2	-1
4203	RNU2-39P	ENSG00000222536	2	72721806	72722003	p13.2	1
30538	SPR	ENSG00000116096	2	72887360	72892158	p13.2	1
17145	EMX1	ENSG00000135638	2	72916260	72936071	p13.2	1
32178	SFXN5	ENSG00000144040	2	72942036	73075619	p13.2	-1
31289	RAB11FIP5	ENSG00000135631	2	73073382	73156721	p13.2	-1
29623	NOTO	ENSG00000214513	2	73202258	73212513	p13.2	1
29717	SMYD5	ENSG00000135632	2	73214222	73227237	p13.2	1
21626	PRADC1	ENSG00000135617	2	73228006	73233238	p13.2	-1
26729	CCT7	ENSG00000135624	2	73233420	73253021	p13.2	1
18490	FBXO41	ENSG00000163013	2	73254682	73284431	p13.2	-1
25619	EGR4	ENSG00000135625	2	73290929	73293705	p13.2	-1
617	RNU6-111P	ENSG00000252988	2	73298683	73298787	p13.2	1
9988	ALMS1	ENSG00000116127	2	73385758	73610793	p13.1	1
10734	ALMS1-IT1	ENSG00000230002	2	73456764	73459484	p13.1	1
12205	NAT8	ENSG00000144035	2	73640832	73642393	p13.1	-1
22797	ALMS1P	ENSG00000163016	2	73644919	73685576	p13.1	1
23954	NAT8B	ENSG00000204872	2	73700576	73701340	p13.1	-1
16794	TPRKB	ENSG00000144034	2	73729104	73737400	p13.1	-1
17968	DUSP11	ENSG00000144048	2	73762184	73780157	p13.1	-1
18817	C2orf78	ENSG00000187833	2	73784189	73817147	p13.1	1
6181	STAMBP	ENSG00000124356	2	73828916	73873659	p13.1	1
26421	ACTG2	ENSG00000163017	2	73892314	73919865	p13.1	1
13518	DGUOK	ENSG00000114956	2	73926826	73958961	p13.1	1
13498	DGUOK-AS1	ENSG00000237883	2	73947642	73981441	p13.1	-1
316	RNA5SP97	ENSG00000201876	2	73968123	73968206	p13.1	-1
6171	TET3	ENSG00000187605	2	73986404	74108176	p13.1	1
22507	FNBP1P1	ENSG00000257800	2	74120680	74123218	p13.1	1
25987	BOLA3	ENSG00000163170	2	74135398	74147994	p13.1	-1
27937	BOLA3-AS1	ENSG00000225439	2	74148009	74150061	p13.1	1
28319	MOB1A	ENSG00000114978	2	74152528	74178898	p13.1	-1
28098	MTHFD2	ENSG00000065911	2	74198562	74217565	p13.1	1
27924	SLC4A5	ENSG00000188687	2	74216242	74343414	p13.1	-1
28040	KRT18P26	ENSG00000229798	2	74306728	74308008	p13.1	-1
14456	RNU6-542P	ENSG00000252214	2	74319399	74319501	p13.1	1
29436	NECAP1P2	ENSG00000234632	2	74350069	74351009	p13.1	1
27599	TAF13P2	ENSG00000225658	2	74351134	74351419	p13.1	1
10197	DCTN1	ENSG00000204843	2	74361154	74392087	p13.1	-1
27602	DCTN1-AS1	ENSG00000237737	2	74385486	74393882	p13.1	1
10923	C2orf81	ENSG00000159239	2	74414176	74421591	p13.1	-1
11508	HMGA1P8	ENSG00000233155	2	74418122	74418442	p13.1	-1
6144	WDR54	ENSG00000005448	2	74421678	74425755	p13.1	1
27785	RTKN	ENSG00000114993	2	74425836	74442422	p13.1	-1
12743	INO80B	ENSG00000115274	2	74455023	74457960	p13.1	1
11303	INO80B-WBP1	ENSG00000274049	2	74455088	74460884	p13.1	1
11339	WBP1	ENSG00000239779	2	74458329	74460891	p13.1	1
24011	MOGS	ENSG00000115275	2	74461057	74465410	p13.1	-1
26671	MRPL53	ENSG00000204822	2	74471958	74473322	p13.1	-1
26772	CCDC142	ENSG00000135637	2	74471986	74483408	p13.1	-1
27331	TTC31	ENSG00000115282	2	74483073	74494886	p13.1	1
14809	LBX2	ENSG00000179528	2	74497517	74503316	p13.1	-1
14249	LBX2-AS1	ENSG00000257702	2	74502595	74504678	p13.1	1
24584	PCGF1	ENSG00000115289	2	74505043	74508580	p13.1	-1
24473	TLX2	ENSG00000115297	2	74513463	74517147	p13.1	1
27740	DQX1	ENSG00000144045	2	74518131	74526336	p13.1	-1
17503	AUP1	ENSG00000115307	2	74526645	74529939	p13.1	-1
17171	HTRA2	ENSG00000115317	2	74529377	74533348	p13.1	1
19320	LOXL3	ENSG00000115318	2	74532414	74555690	p13.1	-1
24111	DOK1	ENSG00000115325	2	74549026	74557554	p13.1	1
31264	M1AP	ENSG00000159374	2	74557883	74648338	p13.1	-1
32275	TVP23BP2	ENSG00000108442	2	74628328	74628942	p13.1	-1
6415	SEMA4F	ENSG00000135622	2	74654228	74683853	p13.1	1
19874	HK2	ENSG00000159399	2	74833981	74893359	p12	1
9681	LINC01291	ENSG00000204792	2	74918148	74938418	p12	1
9877	LINC01293	ENSG00000230836	2	74940258	74942670	p12	1
20198	POLE4	ENSG00000115350	2	74958492	74970128	p12	1
26826	TACR1	ENSG00000115353	2	75046463	75199700	p12	-1
2795	MIR5000	ENSG00000263909	2	75090812	75090914	p12	1
30531	GAPDHP57	ENSG00000236167	2	75455994	75456578	p12	-1
8409	EVA1A	ENSG00000115363	2	75469302	75569722	p12	-1
21054	MRPL19	ENSG00000115364	2	75646783	75690851	p12	1
25826	SUPT4H1P	ENSG00000226247	2	75651288	75651627	p12	-1
22477	GCFC2	ENSG00000005436	2	75652000	75710989	p12	-1
27542	SUCLA2P2	ENSG00000233107	2	76106016	76107324	p12	-1
5132	RN7SKP203	ENSG00000200488	2	76445079	76445410	p12	-1
4179	RN7SKP164	ENSG00000251947	2	76595413	76595678	p12	-1
236	LRRTM4	ENSG00000176204	2	76747719	77593319	p12	-1
4918	RNA5SP98	ENSG00000200028	2	76772909	76773045	p12	1
22261	CYCSP6	ENSG00000214429	2	78412793	78413094	p12	-1
2453	RNU6-827P	ENSG00000202423	2	78882447	78882552	p12	1
2881	RNU6-812P	ENSG00000200048	2	78882628	78882734	p12	1
19409	REG3G	ENSG00000143954	2	79025686	79028505	p12	1
32329	REG1B	ENSG00000172023	2	79085030	79088019	p12	-1
33738	REG1A	ENSG00000115386	2	79120362	79123419	p12	1
21926	REG1P	ENSG00000204787	2	79135503	79138427	p12	-1
33246	REG3A	ENSG00000172016	2	79157003	79159753	p12	-1
32511	CTNNA2	ENSG00000066032	2	79185231	80648861	p12	1
2579	RNU6-561P	ENSG00000252031	2	79636862	79636963	p12	-1
3527	MIR4264	ENSG00000266436	2	79649294	79649359	p12	-1
2672	MIR8080	ENSG00000276917	2	79866495	79866583	p12	-1
32205	LRRTM1	ENSG00000162951	2	80288351	80304749	p12	-1
1189	RNA5SP99	ENSG00000200890	2	81496214	81496327	p12	-1
2209	RN7SL201P	ENSG00000242118	2	81967079	81967374	p12	1
9732	LYARP1	ENSG00000229560	2	82268427	82269927	p12	-1
5894	RNU6-685P	ENSG00000252897	2	82268612	82268706	p12	1
13721	MTND4P25	ENSG00000226700	2	82814984	82815516	p12	1
13727	MTND5P27	ENSG00000225045	2	82815809	82817528	p12	1
26981	MTND6P7	ENSG00000224695	2	82817538	82818061	p12	-1
34398	RPL37P10	ENSG00000224627	2	83594956	83595243	p11.2	1
1458	RNU6-1312P	ENSG00000199295	2	83657735	83657842	p11.2	1
34402	ST6GALNAC2P1	ENSG00000228902	2	84039885	84040720	p11.2	-1
34403	FUNDC2P2	ENSG00000182814	2	84290683	84292202	p11.2	1
11581	SUCLG1	ENSG00000163541	2	84423523	84460045	p11.2	-1
30046	DNAH6	ENSG00000115423	2	84516455	84819589	p11.2	1
30028	DUXAP1	ENSG00000259056	2	84750769	84751231	p11.2	1
30030	LDHAP7	ENSG00000235847	2	84777259	84778223	p11.2	-1
24608	TRABD2A	ENSG00000186854	2	84821650	84907008	p11.2	-1
25727	RPL12P18	ENSG00000213400	2	84874696	84875020	p11.2	1
25670	TMSB10	ENSG00000034510	2	84905625	84906675	p11.2	1
31546	KCMF1	ENSG00000176407	2	84971093	85059472	p11.2	1
7692	LSM3P3	ENSG00000225787	2	85102389	85102694	p11.2	-1
18990	TCF7L1	ENSG00000152284	2	85133410	85310388	p11.2	1
19188	TCF7L1-IT1	ENSG00000231134	2	85186409	85187253	p11.2	1
5501	RNU6-674P	ENSG00000200701	2	85204926	85205032	p11.2	1
25738	TGOLN2	ENSG00000152291	2	85318020	85328425	p11.2	-1
34234	PEBP1P2	ENSG00000270532	2	85341281	85341838	p11.2	-1
25611	RETSAT	ENSG00000042445	2	85342088	85354620	p11.2	-1
18097	ELMOD3	ENSG00000115459	2	85354394	85391752	p11.2	1
2723	RN7SL113P	ENSG00000278590	2	85368282	85368580	p11.2	1
32671	CAPG	ENSG00000042493	2	85394748	85418432	p11.2	-1
253	SH2D6	ENSG00000152292	2	85418721	85437029	p11.2	1
1555	RN7SL251P	ENSG00000244399	2	85442495	85442791	p11.2	1
8230	MAT2A	ENSG00000168906	2	85539165	85545280	p11.2	1
10106	GGCX	ENSG00000115486	2	85544723	85561547	p11.2	-1
34339	VAMP8	ENSG00000118640	2	85561562	85582031	p11.2	1
609	RN7SL126P	ENSG00000276281	2	85567662	85567960	p11.2	-1
11956	VAMP5	ENSG00000168899	2	85584408	85593412	p11.2	1
26518	RNF181	ENSG00000168894	2	85595725	85597613	p11.2	1
26615	TMEM150A	ENSG00000168890	2	85598548	85603196	p11.2	-1
22846	USP39	ENSG00000168883	2	85602856	85649282	p11.2	1
22443	C2orf68	ENSG00000168887	2	85606654	85612066	p11.2	-1
20269	SFTPB	ENSG00000168878	2	85657314	85668741	p11.2	-1
25356	GNLY	ENSG00000115523	2	85685175	85698854	p11.2	1
4838	RNU1-38P	ENSG00000199687	2	85728194	85728337	p11.2	-1
32255	ATOH8	ENSG00000168874	2	85751344	85788066	p11.2	1
1895	MIR6071	ENSG00000278783	2	85783600	85783677	p11.2	-1
1441	RN7SKP83	ENSG00000252321	2	85820435	85820612	p11.2	-1
23371	ST3GAL5	ENSG00000115525	2	85839144	85889014	p11.2	-1
17122	ST3GAL5-AS1	ENSG00000232504	2	85889280	85890980	p11.2	1
28519	POLR1A	ENSG00000068654	2	86020216	86106155	p11.2	-1
22817	PTCD3	ENSG00000132300	2	86106182	86142157	p11.2	1
3701	SNORD94	ENSG00000208772	2	86135870	86136006	p11.2	1
33798	IMMT	ENSG00000132305	2	86143932	86195770	p11.2	-1
4202	MIR4779	ENSG00000265420	2	86193026	86193108	p11.2	-1
17331	MRPL35	ENSG00000132313	2	86199355	86213794	p11.2	1
28415	REEP1	ENSG00000068615	2	86213993	86338083	p11.2	-1
12798	KDM3A	ENSG00000115548	2	86440647	86492716	p11.2	1
11773	CHMP3	ENSG00000115561	2	86503430	86620493	p11.2	-1
14104	RNF103-CHMP3	ENSG00000249884	2	86505668	86721122	p11.2	-1
2469	RNU6-640P	ENSG00000200563	2	86515204	86515308	p11.2	-1
12927	RNF103	ENSG00000239305	2	86603393	86623866	p11.2	-1
11313	RMND5A	ENSG00000153561	2	86720173	86778041	p11.2	1
17993	CD8A	ENSG00000153563	2	86784610	86808396	p11.2	-1
11753	CD8B	ENSG00000172116	2	86815339	86861924	p11.2	-1
12191	ANAPC1P1	ENSG00000233673	2	86861825	86922693	p11.2	1
9927	RGPD1	ENSG00000187627	2	86907953	87013981	p11.2	1
10946	PLGLB1	ENSG00000183281	2	87002559	87021852	p11.2	-1
1769	MIR4771-1	ENSG00000264793	2	87194786	87194859	p11.2	1
10660	IGKV3OR2-268	ENSG00000233999	2	87338511	87339035	p11.2	1
34650	LINC00152	ENSG00000222041	2	87455368	87606805	p11.2	1
661	MIR4435-1	ENSG00000265507	2	87629755	87629834	p11.2	1
4374	PLGLB2	ENSG00000125551	2	87748087	87758793	p11.2	1
5912	RGPD2	ENSG00000185304	2	87755955	87825952	p11.2	-1
5885	MTATP8P2	ENSG00000229604	2	87824942	87825143	p11.2	1
3058	RNU2-63P	ENSG00000222724	2	88016354	88016547	p11.2	-1
1707	KRCC1	ENSG00000172086	2	88027205	88055729	p11.2	-1
4453	SMYD1	ENSG00000115593	2	88067780	88113387	p11.2	1
3654	MIR4780	ENSG00000265003	2	88082519	88082599	p11.2	-1
12975	FABP1	ENSG00000163586	2	88122982	88128116	p11.2	-1
26441	THNSL2	ENSG00000144115	2	88170295	88186636	p11.2	1
23515	MRPL45P1	ENSG00000232508	2	88364695	88365608	p11.2	-1
1165	RNU6-1168P	ENSG00000212133	2	88383494	88383597	p11.2	-1
1344	RNU6-1007P	ENSG00000252395	2	88414898	88415004	p11.2	-1
24258	FOXI3	ENSG00000214336	2	88446787	88452656	p11.2	-1
24651	TEX37	ENSG00000172073	2	88524651	88529584	p11.2	1
28276	EIF2AK3	ENSG00000172071	2	88556741	88627576	p11.2	-1
12785	RPIA	ENSG00000153574	2	88691644	88750935	p11.2	1
20020	ANKRD36BP2	ENSG00000230006	2	88765807	88806612	p11.2	1
435	MIR4436A	ENSG00000265510	2	88812370	88812454	p11.2	1
8625	IGKC	ENSG00000211592	2	88857161	89245596	p11.2	-1
9708	IGKV3-11	ENSG00000241351	2	88857361	89027731	p11.2	-1
30402	IGKV1-8	ENSG00000240671	2	88857361	88992931	p11.2	-1
8615	IGKJ5	ENSG00000211593	2	88860568	88860605	p11.2	-1
30406	IGKJ4	ENSG00000211594	2	88860886	88860922	p11.2	-1
6425	IGKJ3	ENSG00000211595	2	88861221	88861258	p11.2	-1
9296	IGKJ2	ENSG00000211596	2	88861525	88861563	p11.2	-1
9302	IGKJ1	ENSG00000211597	2	88861886	88861923	p11.2	-1
9733	IGKV4-1	ENSG00000211598	2	88885397	88886153	p11.2	1
9810	IGKV5-2	ENSG00000211599	2	88897232	88897784	p11.2	1
9806	IGKV7-3	ENSG00000197794	2	88915081	88915378	p11.2	-1
8581	PGBD4P5	ENSG00000225136	2	88922328	88922753	p11.2	-1
30395	IGKV2-4	ENSG00000253435	2	88931666	88932380	p11.2	-1
8619	IGKV1-5	ENSG00000243466	2	88947301	88947957	p11.2	-1
30387	IGKV1-6	ENSG00000239855	2	88966262	88966767	p11.2	-1
30386	IGKV3-7	ENSG00000243063	2	88978468	88979081	p11.2	-1
693	IGKV1-9	ENSG00000241755	2	89009982	89010515	p11.2	-1
30393	IGKV2-10	ENSG00000253278	2	89019992	89020686	p11.2	-1
9080	IGKV1-12	ENSG00000243290	2	89040224	89040745	p11.2	-1
9710	IGKV1-13	ENSG00000253497	2	89045995	89046466	p11.2	-1
30401	IGKV2-14	ENSG00000253265	2	89078010	89078784	p11.2	-1
8591	IGKV3-15	ENSG00000244437	2	89085177	89085787	p11.2	-1
30398	IGKV1-16	ENSG00000240864	2	89099859	89100361	p11.2	-1
9722	IGKV1-17	ENSG00000240382	2	89117342	89117844	p11.2	-1
672	IGKV2-18	ENSG00000254157	2	89128724	89129483	p11.2	-1
